order_id,order_date,customer_id,product_id,product_name,product_category,quantity,unit_price,discount,sales_amount,region
ORD-001910,2024-02-06,CUST-00462,PROD-6302,Printer,Office Supplies,2,96.24,0.15,163.6,Europe
ORD-001791,2024-02-06,CUST-00778,PROD-8992,Cloud Storage,Software,2,426.0,0.1,766.8,Latin America
ORD-004138,2024-02-06,CUST-00110,PROD-6302,Printer,Office Supplies,1,123.08,0.1,110.77,Asia Pacific
ORD-004106,2024-02-06,CUST-00491,PROD-7101,Office Chair,Furniture,5,852.89,0.0,4264.45,Middle East
ORD-001029,2024-02-06,CUST-00788,PROD-9333,CRM Suite,Software,3,729.85,0.1,1970.6,Middle East
ORD-000433,2024-02-06,CUST-00763,PROD-1016,Laptop Pro,Electronics,1,1368.04,0.0,1368.04,Europe
ORD-000130,2024-02-06,CUST-00761,PROD-0317,Pens Set,Office Supplies,1,134.01,0.0,134.01,Asia Pacific
ORD-004815,2024-02-06,CUST-00381,PROD-1016,Laptop Pro,Electronics,3,850.46,0.0,2551.37,North America
ORD-001063,2024-02-06,CUST-00759,PROD-7101,Office Chair,Furniture,5,428.16,0.0,2140.8,Europe
ORD-004145,2024-02-06,CUST-00622,PROD-6308,Smartwatch,Electronics,2,1018.73,0.0,2037.46,North America
ORD-000886,2024-02-06,CUST-00797,PROD-8729,Security Tools,Software,3,730.24,0.1,1971.64,North America
ORD-004493,2024-02-06,CUST-00519,PROD-6308,Smartwatch,Electronics,1,1564.59,0.0,1564.59,North America
ORD-003018,2024-02-06,CUST-00212,PROD-6308,Smartwatch,Electronics,1,767.12,0.1,690.4,Latin America
ORD-001479,2024-02-06,CUST-00865,PROD-7101,Office Chair,Furniture,1,1193.33,0.0,1193.33,Asia Pacific
ORD-002633,2024-02-06,CUST-00897,PROD-6302,Printer,Office Supplies,3,132.4,0.15,337.61,Europe
ORD-004490,2024-02-06,CUST-00691,PROD-2548,Project Manager,Software,2,552.11,0.0,1104.21,Latin America
ORD-003050,2024-02-06,CUST-00125,PROD-7101,Office Chair,Furniture,1,1284.41,0.0,1284.41,North America
ORD-002894,2024-02-06,CUST-00060,PROD-3498,Conference Table,Furniture,1,468.39,0.1,421.55,Asia Pacific
ORD-002710,2024-02-06,CUST-00184,PROD-2368,Smartphone X,Electronics,1,837.94,0.0,837.94,Middle East
ORD-001521,2024-02-06,CUST-00128,PROD-0317,Pens Set,Office Supplies,1,133.03,0.15,113.08,North America
ORD-003321,2024-02-06,CUST-00964,PROD-6530,Headphones,Electronics,2,1410.53,0.05,2680.0,Latin America
ORD-004234,2024-02-06,CUST-00921,PROD-9333,CRM Suite,Software,3,526.12,0.0,1578.35,Latin America
ORD-002537,2024-02-06,CUST-00389,PROD-5665,Tablet Plus,Electronics,1,2301.45,0.0,2301.45,North America
ORD-002779,2024-02-06,CUST-00685,PROD-7101,Office Chair,Furniture,1,978.25,0.0,978.25,Europe
ORD-000066,2024-02-06,CUST-00103,PROD-3850,Paper Pack,Office Supplies,1,169.02,0.2,135.21,Latin America
ORD-002823,2024-02-06,CUST-00572,PROD-2548,Project Manager,Software,1,702.8,0.0,702.8,Middle East
ORD-000250,2024-02-06,CUST-00124,PROD-6308,Smartwatch,Electronics,2,2363.18,0.0,4726.36,Latin America
ORD-003099,2024-02-06,CUST-00216,PROD-5665,Tablet Plus,Electronics,1,518.41,0.0,518.41,Middle East
ORD-004589,2024-02-06,CUST-00253,PROD-6530,Headphones,Electronics,5,1313.91,0.1,5912.58,Middle East
ORD-004430,2024-02-06,CUST-00571,PROD-0317,Pens Set,Office Supplies,3,81.12,0.0,243.37,North America
ORD-004372,2024-02-06,CUST-00874,PROD-9308,Bookshelf,Furniture,3,792.77,0.0,2378.3,Latin America
ORD-002995,2024-02-06,CUST-00301,PROD-6530,Headphones,Electronics,1,1685.32,0.15,1432.52,Middle East
ORD-001344,2024-02-07,CUST-00928,PROD-0317,Pens Set,Office Supplies,2,29.98,0.05,56.96,Middle East
ORD-004072,2024-02-07,CUST-00938,PROD-0113,Analytics Platform,Software,2,871.89,0.1,1569.4,North America
ORD-001098,2024-02-07,CUST-00129,PROD-4871,Organizer,Office Supplies,1,118.03,0.1,106.22,Latin America
ORD-004336,2024-02-07,CUST-00965,PROD-0317,Pens Set,Office Supplies,1,83.24,0.0,83.24,Middle East
ORD-004421,2024-02-07,CUST-00365,PROD-8729,Security Tools,Software,1,368.2,0.0,368.2,Middle East
ORD-002119,2024-02-07,CUST-00865,PROD-4871,Organizer,Office Supplies,5,75.8,0.0,378.98,Europe
ORD-002853,2024-02-07,CUST-00027,PROD-9308,Bookshelf,Furniture,2,514.45,0.05,977.45,Latin America
ORD-004413,2024-02-07,CUST-00744,PROD-0113,Analytics Platform,Software,1,353.81,0.0,353.81,Europe
ORD-002937,2024-02-07,CUST-00392,PROD-7557,Notebooks,Office Supplies,2,50.56,0.0,101.12,Latin America
ORD-002594,2024-02-07,CUST-00862,PROD-9308,Bookshelf,Furniture,5,857.12,0.15,3642.76,Middle East
ORD-000183,2024-02-07,CUST-00386,PROD-8729,Security Tools,Software,2,518.53,0.15,881.51,Latin America
ORD-002122,2024-02-07,CUST-00699,PROD-4871,Organizer,Office Supplies,3,131.75,0.0,395.25,North America
ORD-004720,2024-02-07,CUST-00403,PROD-8992,Cloud Storage,Software,2,668.71,0.0,1337.41,Middle East
ORD-003594,2024-02-07,CUST-00608,PROD-8992,Cloud Storage,Software,1,974.2,0.0,974.2,Middle East
ORD-000887,2024-02-07,CUST-00618,PROD-1016,Laptop Pro,Electronics,2,1289.14,0.0,2578.29,Asia Pacific
ORD-004665,2024-02-07,CUST-00985,PROD-8992,Cloud Storage,Software,3,316.05,0.15,805.93,Asia Pacific
ORD-003550,2024-02-07,CUST-00352,PROD-6530,Headphones,Electronics,10,1282.87,0.0,12828.72,Europe
ORD-000256,2024-02-07,CUST-00667,PROD-7557,Notebooks,Office Supplies,5,62.96,0.0,314.82,Asia Pacific
ORD-004790,2024-02-07,CUST-00549,PROD-4871,Organizer,Office Supplies,3,114.25,0.0,342.76,Europe
ORD-001525,2024-02-07,CUST-00096,PROD-8729,Security Tools,Software,1,884.74,0.0,884.74,Europe
ORD-000310,2024-02-07,CUST-00683,PROD-7557,Notebooks,Office Supplies,1,169.2,0.0,169.2,Asia Pacific
ORD-003853,2024-02-07,CUST-00217,PROD-8729,Security Tools,Software,1,312.27,0.0,312.27,North America
ORD-004416,2024-02-07,CUST-00979,PROD-4871,Organizer,Office Supplies,2,83.86,0.1,150.96,Latin America
ORD-001241,2024-02-07,CUST-00218,PROD-0317,Pens Set,Office Supplies,10,184.5,0.05,1752.73,Asia Pacific
ORD-003769,2024-02-07,CUST-00262,PROD-3850,Paper Pack,Office Supplies,2,58.28,0.05,110.74,Europe
ORD-003965,2024-02-07,CUST-00265,PROD-3850,Paper Pack,Office Supplies,3,184.73,0.0,554.18,Europe
ORD-000202,2024-02-07,CUST-00532,PROD-9042,Filing Cabinet,Furniture,1,1290.13,0.0,1290.13,Asia Pacific
ORD-000815,2024-02-07,CUST-00904,PROD-7557,Notebooks,Office Supplies,3,103.82,0.15,264.75,Middle East
ORD-003637,2024-02-07,CUST-00077,PROD-0113,Analytics Platform,Software,3,442.12,0.05,1260.03,Middle East
ORD-004439,2024-02-07,CUST-00938,PROD-5665,Tablet Plus,Electronics,1,725.37,0.0,725.37,Latin America
ORD-004161,2024-02-07,CUST-00619,PROD-2368,Smartphone X,Electronics,3,2089.01,0.2,5013.63,North America
ORD-001247,2024-02-07,CUST-00248,PROD-9308,Bookshelf,Furniture,2,605.11,0.0,1210.22,North America
ORD-003394,2024-02-07,CUST-00830,PROD-7101,Office Chair,Furniture,2,703.15,0.0,1406.3,Europe
ORD-000285,2024-02-08,CUST-00225,PROD-0317,Pens Set,Office Supplies,5,159.64,0.0,798.22,Latin America
ORD-000526,2024-02-08,CUST-00438,PROD-5259,Standing Desk,Furniture,2,1175.01,0.1,2115.01,North America
ORD-003523,2024-02-08,CUST-00645,PROD-1016,Laptop Pro,Electronics,2,1624.13,0.0,3248.26,North America
ORD-004807,2024-02-08,CUST-00489,PROD-3850,Paper Pack,Office Supplies,5,62.06,0.05,294.8,Latin America
ORD-000171,2024-02-08,CUST-00216,PROD-3850,Paper Pack,Office Supplies,1,167.83,0.1,151.04,Asia Pacific
ORD-004317,2024-02-08,CUST-00487,PROD-7101,Office Chair,Furniture,1,683.16,0.0,683.16,Middle East
ORD-001141,2024-02-08,CUST-00783,PROD-3850,Paper Pack,Office Supplies,2,26.34,0.1,47.41,Latin America
ORD-003299,2024-02-08,CUST-00794,PROD-0113,Analytics Platform,Software,1,425.24,0.15,361.45,Asia Pacific
ORD-001907,2024-02-08,CUST-00415,PROD-3850,Paper Pack,Office Supplies,2,113.69,0.0,227.39,Middle East
ORD-003283,2024-02-08,CUST-00855,PROD-0113,Analytics Platform,Software,1,740.63,0.0,740.63,Europe
ORD-004147,2024-02-08,CUST-00097,PROD-9333,CRM Suite,Software,5,853.34,0.0,4266.71,Middle East
ORD-003624,2024-02-08,CUST-00893,PROD-0317,Pens Set,Office Supplies,1,114.01,0.0,114.01,Latin America
ORD-002687,2024-02-08,CUST-00244,PROD-9333,CRM Suite,Software,1,802.34,0.1,722.11,Middle East
ORD-001243,2024-02-08,CUST-00259,PROD-6530,Headphones,Electronics,1,1833.87,0.0,1833.87,Middle East
ORD-000563,2024-02-08,CUST-00648,PROD-3498,Conference Table,Furniture,1,1059.49,0.0,1059.49,Asia Pacific
ORD-003652,2024-02-08,CUST-00698,PROD-7557,Notebooks,Office Supplies,1,122.14,0.0,122.14,Middle East
ORD-000826,2024-02-08,CUST-00720,PROD-2368,Smartphone X,Electronics,5,2169.14,0.0,10845.72,Asia Pacific
ORD-003037,2024-02-08,CUST-00476,PROD-7557,Notebooks,Office Supplies,3,90.05,0.0,270.15,Latin America
ORD-001329,2024-02-08,CUST-00317,PROD-1016,Laptop Pro,Electronics,5,2406.63,0.1,10829.85,Europe
ORD-004847,2024-02-08,CUST-00883,PROD-6302,Printer,Office Supplies,1,96.83,0.0,96.83,Asia Pacific
ORD-004917,2024-02-08,CUST-00487,PROD-3850,Paper Pack,Office Supplies,2,172.16,0.15,292.67,Latin America
ORD-001955,2024-02-08,CUST-00420,PROD-2368,Smartphone X,Electronics,2,1809.24,0.05,3437.56,Middle East
ORD-001401,2024-02-08,CUST-00197,PROD-5259,Standing Desk,Furniture,2,533.36,0.0,1066.71,Middle East
ORD-001123,2024-02-08,CUST-00129,PROD-4871,Organizer,Office Supplies,5,187.92,0.05,892.6,North America
ORD-001433,2024-02-08,CUST-00394,PROD-5665,Tablet Plus,Electronics,2,1030.46,0.15,1751.78,Latin America
ORD-003746,2024-02-08,CUST-00599,PROD-6308,Smartwatch,Electronics,2,1738.18,0.05,3302.54,North America
ORD-003559,2024-02-08,CUST-00981,PROD-1016,Laptop Pro,Electronics,1,2301.18,0.1,2071.07,Latin America
ORD-000544,2024-02-08,CUST-00499,PROD-9333,CRM Suite,Software,5,416.2,0.05,1976.94,Asia Pacific
ORD-003754,2024-02-08,CUST-00610,PROD-9333,CRM Suite,Software,1,331.52,0.1,298.37,Asia Pacific
ORD-002255,2024-02-08,CUST-00755,PROD-0317,Pens Set,Office Supplies,1,109.67,0.05,104.18,North America
ORD-004235,2024-02-08,CUST-00678,PROD-2368,Smartphone X,Electronics,1,1419.22,0.0,1419.22,Asia Pacific
ORD-003698,2024-02-08,CUST-00171,PROD-8729,Security Tools,Software,1,223.09,0.15,189.63,North America
ORD-002303,2024-02-08,CUST-00213,PROD-0113,Analytics Platform,Software,3,215.4,0.0,646.2,North America
ORD-002129,2024-02-08,CUST-00807,PROD-0317,Pens Set,Office Supplies,1,63.54,0.0,63.54,Latin America
ORD-001256,2024-02-08,CUST-00565,PROD-6308,Smartwatch,Electronics,2,1157.14,0.0,2314.28,Middle East
ORD-000532,2024-02-08,CUST-00988,PROD-9308,Bookshelf,Furniture,1,485.35,0.05,461.08,North America
ORD-003579,2024-02-08,CUST-00666,PROD-8729,Security Tools,Software,1,555.61,0.0,555.61,Europe
ORD-000088,2024-02-08,CUST-00525,PROD-2368,Smartphone X,Electronics,3,2361.51,0.0,7084.54,North America
ORD-002495,2024-02-08,CUST-00721,PROD-3498,Conference Table,Furniture,10,1014.82,0.2,8118.53,Latin America
ORD-001192,2024-02-08,CUST-00419,PROD-1016,Laptop Pro,Electronics,3,1363.61,0.0,4090.84,Middle East
ORD-003231,2024-02-08,CUST-00993,PROD-7101,Office Chair,Furniture,1,819.81,0.0,819.81,Asia Pacific
ORD-000712,2024-02-08,CUST-00457,PROD-2548,Project Manager,Software,1,569.47,0.0,569.47,Middle East
ORD-004330,2024-02-08,CUST-00251,PROD-3850,Paper Pack,Office Supplies,1,177.42,0.05,168.55,Europe
ORD-003109,2024-02-09,CUST-00279,PROD-3498,Conference Table,Furniture,2,560.11,0.0,1120.22,Middle East
ORD-003135,2024-02-09,CUST-00587,PROD-0317,Pens Set,Office Supplies,2,146.93,0.0,293.87,Latin America
ORD-003095,2024-02-09,CUST-00616,PROD-6302,Printer,Office Supplies,2,69.21,0.15,117.66,Latin America
ORD-002688,2024-02-09,CUST-00856,PROD-6302,Printer,Office Supplies,2,101.69,0.2,162.71,North America
ORD-003785,2024-02-09,CUST-00093,PROD-9333,CRM Suite,Software,2,643.49,0.0,1286.98,Europe
ORD-004508,2024-02-09,CUST-00137,PROD-5259,Standing Desk,Furniture,1,1209.77,0.05,1149.28,Asia Pacific
ORD-002845,2024-02-09,CUST-00556,PROD-9333,CRM Suite,Software,1,338.83,0.0,338.83,North America
ORD-001265,2024-02-09,CUST-00007,PROD-9042,Filing Cabinet,Furniture,1,977.51,0.15,830.89,North America
ORD-004316,2024-02-09,CUST-00412,PROD-7557,Notebooks,Office Supplies,5,131.95,0.0,659.76,Latin America
ORD-001444,2024-02-09,CUST-00290,PROD-5259,Standing Desk,Furniture,1,1407.8,0.15,1196.63,Europe
ORD-003182,2024-02-09,CUST-00780,PROD-7101,Office Chair,Furniture,1,413.18,0.2,330.54,Europe
ORD-004709,2024-02-09,CUST-00722,PROD-5665,Tablet Plus,Electronics,5,1497.85,0.15,6365.85,Middle East
ORD-001930,2024-02-09,CUST-00108,PROD-3850,Paper Pack,Office Supplies,3,132.95,0.05,378.91,Middle East
ORD-000823,2024-02-09,CUST-00570,PROD-5259,Standing Desk,Furniture,1,1395.52,0.0,1395.52,Middle East
ORD-004822,2024-02-09,CUST-00430,PROD-2548,Project Manager,Software,1,701.99,0.0,701.99,North America
ORD-003353,2024-02-09,CUST-00871,PROD-2368,Smartphone X,Electronics,2,946.63,0.2,1514.61,Europe
ORD-000856,2024-02-09,CUST-00872,PROD-8729,Security Tools,Software,1,640.53,0.1,576.48,Europe
ORD-003376,2024-02-09,CUST-00864,PROD-3850,Paper Pack,Office Supplies,3,169.39,0.0,508.16,Asia Pacific
ORD-003560,2024-02-09,CUST-00753,PROD-1016,Laptop Pro,Electronics,1,2493.45,0.0,2493.45,Europe
ORD-004139,2024-02-09,CUST-00721,PROD-9333,CRM Suite,Software,1,993.01,0.15,844.06,Middle East
ORD-004670,2024-02-09,CUST-00208,PROD-1016,Laptop Pro,Electronics,2,1131.66,0.0,2263.33,Middle East
ORD-003842,2024-02-09,CUST-00869,PROD-1016,Laptop Pro,Electronics,1,1481.85,0.0,1481.85,Latin America
ORD-000401,2024-02-09,CUST-00491,PROD-6302,Printer,Office Supplies,2,159.44,0.0,318.88,North America
ORD-001629,2024-02-09,CUST-00486,PROD-9308,Bookshelf,Furniture,1,809.79,0.0,809.79,Europe
ORD-002973,2024-02-09,CUST-00097,PROD-5259,Standing Desk,Furniture,2,1441.77,0.1,2595.19,North America
ORD-000159,2024-02-09,CUST-00334,PROD-6308,Smartwatch,Electronics,3,2359.06,0.2,5661.74,Latin America
ORD-000029,2024-02-09,CUST-00318,PROD-7557,Notebooks,Office Supplies,1,74.86,0.05,71.12,Europe
ORD-001619,2024-02-09,CUST-00366,PROD-2548,Project Manager,Software,3,972.98,0.05,2772.99,Middle East
ORD-002354,2024-02-09,CUST-00548,PROD-7101,Office Chair,Furniture,2,767.46,0.15,1304.68,Asia Pacific
ORD-002283,2024-02-09,CUST-00220,PROD-2368,Smartphone X,Electronics,3,2141.82,0.05,6104.18,Asia Pacific
ORD-000858,2024-02-09,CUST-00880,PROD-8729,Security Tools,Software,2,530.54,0.05,1008.02,Asia Pacific
ORD-001554,2024-02-09,CUST-00076,PROD-5665,Tablet Plus,Electronics,2,1253.62,0.0,2507.24,Europe
ORD-003240,2024-02-09,CUST-00464,PROD-6308,Smartwatch,Electronics,10,541.14,0.0,5411.43,Middle East
ORD-000190,2024-02-09,CUST-00144,PROD-1016,Laptop Pro,Electronics,2,1436.46,0.0,2872.93,Latin America
ORD-000052,2024-02-09,CUST-00829,PROD-9042,Filing Cabinet,Furniture,2,1074.12,0.15,1826.01,Middle East
ORD-000994,2024-02-09,CUST-00859,PROD-9333,CRM Suite,Software,2,395.04,0.0,790.08,Asia Pacific
ORD-003966,2024-02-09,CUST-00161,PROD-2368,Smartphone X,Electronics,5,1888.55,0.05,8970.63,North America
ORD-002931,2024-02-10,CUST-00906,PROD-3850,Paper Pack,Office Supplies,10,96.84,0.1,871.58,Middle East
ORD-001382,2024-02-10,CUST-00876,PROD-3498,Conference Table,Furniture,1,903.82,0.0,903.82,Latin America
ORD-002127,2024-02-10,CUST-00368,PROD-1016,Laptop Pro,Electronics,2,2082.01,0.0,4164.02,Latin America
ORD-004353,2024-02-10,CUST-00888,PROD-9333,CRM Suite,Software,10,420.62,0.15,3575.24,Europe
ORD-001898,2024-02-10,CUST-00052,PROD-7101,Office Chair,Furniture,1,645.84,0.05,613.55,Asia Pacific
ORD-001761,2024-02-10,CUST-00105,PROD-9333,CRM Suite,Software,1,580.29,0.05,551.27,Middle East
ORD-002900,2024-02-10,CUST-00334,PROD-3498,Conference Table,Furniture,3,529.53,0.15,1350.31,Middle East
ORD-004953,2024-02-10,CUST-00195,PROD-4871,Organizer,Office Supplies,1,156.57,0.15,133.08,Europe
ORD-001164,2024-02-10,CUST-00464,PROD-9333,CRM Suite,Software,2,628.92,0.0,1257.85,Latin America
ORD-004928,2024-02-10,CUST-00143,PROD-8992,Cloud Storage,Software,3,346.5,0.0,1039.5,Asia Pacific
ORD-004603,2024-02-10,CUST-00524,PROD-1016,Laptop Pro,Electronics,5,970.89,0.1,4369.02,Europe
ORD-000111,2024-02-10,CUST-00201,PROD-0317,Pens Set,Office Supplies,1,66.79,0.0,66.79,North America
ORD-002910,2024-02-10,CUST-00140,PROD-8992,Cloud Storage,Software,3,336.6,0.0,1009.8,North America
ORD-004420,2024-02-10,CUST-00883,PROD-2548,Project Manager,Software,1,334.16,0.05,317.45,Latin America
ORD-002866,2024-02-10,CUST-00024,PROD-3498,Conference Table,Furniture,2,828.64,0.05,1574.42,Latin America
ORD-004404,2024-02-10,CUST-00911,PROD-8992,Cloud Storage,Software,2,636.62,0.05,1209.58,Latin America
ORD-001086,2024-02-10,CUST-00366,PROD-2368,Smartphone X,Electronics,1,674.14,0.05,640.44,Middle East
ORD-001462,2024-02-10,CUST-00369,PROD-4871,Organizer,Office Supplies,2,51.9,0.05,98.61,North America
ORD-001942,2024-02-10,CUST-00982,PROD-6530,Headphones,Electronics,1,926.73,0.1,834.05,Europe
ORD-002775,2024-02-10,CUST-00085,PROD-5665,Tablet Plus,Electronics,3,2477.68,0.0,7433.03,Middle East
ORD-001400,2024-02-10,CUST-00009,PROD-9333,CRM Suite,Software,2,619.4,0.0,1238.81,Asia Pacific
ORD-001787,2024-02-10,CUST-00807,PROD-1016,Laptop Pro,Electronics,2,866.4,0.0,1732.79,Latin America
ORD-004328,2024-02-10,CUST-00303,PROD-2368,Smartphone X,Electronics,2,1975.9,0.05,3754.2,Middle East
ORD-001002,2024-02-10,CUST-00153,PROD-0317,Pens Set,Office Supplies,1,42.57,0.05,40.44,Middle East
ORD-004661,2024-02-10,CUST-00405,PROD-5665,Tablet Plus,Electronics,1,2170.79,0.0,2170.79,Middle East
ORD-004760,2024-02-10,CUST-00474,PROD-9308,Bookshelf,Furniture,10,741.03,0.15,6298.76,North America
ORD-001438,2024-02-10,CUST-00240,PROD-9333,CRM Suite,Software,10,524.65,0.0,5246.5,Middle East
ORD-000543,2024-02-10,CUST-00341,PROD-6308,Smartwatch,Electronics,2,2153.63,0.0,4307.26,Asia Pacific
ORD-000135,2024-02-10,CUST-00923,PROD-1016,Laptop Pro,Electronics,1,2288.43,0.0,2288.43,Middle East
ORD-004190,2024-02-10,CUST-00729,PROD-0113,Analytics Platform,Software,5,592.83,0.0,2964.15,Latin America
ORD-002882,2024-02-11,CUST-00116,PROD-7557,Notebooks,Office Supplies,10,27.78,0.0,277.78,Latin America
ORD-004427,2024-02-11,CUST-00117,PROD-9333,CRM Suite,Software,3,445.36,0.05,1269.27,Asia Pacific
ORD-000938,2024-02-11,CUST-00666,PROD-6308,Smartwatch,Electronics,1,1781.93,0.0,1781.93,Middle East
ORD-003980,2024-02-11,CUST-00380,PROD-2548,Project Manager,Software,3,907.93,0.0,2723.79,Middle East
ORD-003873,2024-02-11,CUST-00621,PROD-8992,Cloud Storage,Software,1,822.86,0.0,822.86,Europe
ORD-002969,2024-02-11,CUST-00588,PROD-6308,Smartwatch,Electronics,2,1309.04,0.15,2225.37,Asia Pacific
ORD-001605,2024-02-11,CUST-00217,PROD-2548,Project Manager,Software,2,314.26,0.0,628.52,Latin America
ORD-002699,2024-02-11,CUST-00474,PROD-7557,Notebooks,Office Supplies,1,178.3,0.2,142.64,Middle East
ORD-004087,2024-02-11,CUST-00960,PROD-2548,Project Manager,Software,1,267.8,0.1,241.02,Middle East
ORD-003616,2024-02-11,CUST-00062,PROD-6308,Smartwatch,Electronics,2,1330.4,0.15,2261.67,Asia Pacific
ORD-002178,2024-02-11,CUST-00894,PROD-9308,Bookshelf,Furniture,2,723.61,0.1,1302.49,Middle East
ORD-000601,2024-02-11,CUST-00665,PROD-0113,Analytics Platform,Software,1,345.39,0.0,345.39,Middle East
ORD-002567,2024-02-11,CUST-00413,PROD-4871,Organizer,Office Supplies,5,26.62,0.0,133.1,Asia Pacific
ORD-004380,2024-02-11,CUST-00021,PROD-5259,Standing Desk,Furniture,1,684.6,0.0,684.6,Europe
ORD-004811,2024-02-11,CUST-00808,PROD-5259,Standing Desk,Furniture,3,1229.67,0.15,3135.65,Latin America
ORD-000356,2024-02-11,CUST-00828,PROD-0113,Analytics Platform,Software,2,474.85,0.0,949.7,Asia Pacific
ORD-002113,2024-02-11,CUST-00825,PROD-9042,Filing Cabinet,Furniture,10,857.41,0.0,8574.15,Latin America
ORD-004271,2024-02-11,CUST-00899,PROD-2368,Smartphone X,Electronics,1,921.63,0.0,921.63,Middle East
ORD-004826,2024-02-11,CUST-00269,PROD-0317,Pens Set,Office Supplies,1,128.04,0.05,121.63,Europe
ORD-002200,2024-02-11,CUST-00113,PROD-5665,Tablet Plus,Electronics,1,2315.36,0.05,2199.6,Latin America
ORD-002541,2024-02-11,CUST-00993,PROD-6530,Headphones,Electronics,1,961.1,0.05,913.05,Middle East
ORD-001062,2024-02-11,CUST-00499,PROD-8729,Security Tools,Software,10,550.92,0.1,4958.26,Asia Pacific
ORD-002066,2024-02-11,CUST-00337,PROD-9333,CRM Suite,Software,1,644.21,0.1,579.79,Asia Pacific
ORD-001834,2024-02-11,CUST-00334,PROD-7101,Office Chair,Furniture,2,1033.79,0.0,2067.59,Europe
ORD-003721,2024-02-11,CUST-00302,PROD-9308,Bookshelf,Furniture,1,1144.3,0.0,1144.3,Middle East
ORD-004156,2024-02-11,CUST-00129,PROD-3850,Paper Pack,Office Supplies,3,50.35,0.0,151.05,North America
ORD-001975,2024-02-11,CUST-00140,PROD-6308,Smartwatch,Electronics,3,1562.97,0.05,4454.47,North America
ORD-002380,2024-02-11,CUST-00857,PROD-4871,Organizer,Office Supplies,3,173.43,0.05,494.26,Middle East
ORD-001272,2024-02-11,CUST-00559,PROD-5259,Standing Desk,Furniture,1,575.27,0.0,575.27,Asia Pacific
ORD-000380,2024-02-11,CUST-00345,PROD-0113,Analytics Platform,Software,2,509.17,0.0,1018.34,North America
ORD-002300,2024-02-11,CUST-00899,PROD-3498,Conference Table,Furniture,2,1385.37,0.0,2770.74,Asia Pacific
ORD-003332,2024-02-11,CUST-00196,PROD-2548,Project Manager,Software,5,716.35,0.0,3581.77,North America
ORD-002285,2024-02-11,CUST-00307,PROD-8729,Security Tools,Software,2,262.11,0.0,524.21,Europe
ORD-003437,2024-02-11,CUST-00402,PROD-1016,Laptop Pro,Electronics,2,2377.2,0.1,4278.96,Asia Pacific
ORD-004018,2024-02-11,CUST-00404,PROD-9042,Filing Cabinet,Furniture,2,517.97,0.2,828.76,Asia Pacific
ORD-002271,2024-02-11,CUST-00659,PROD-3498,Conference Table,Furniture,2,628.45,0.0,1256.9,Middle East
ORD-000251,2024-02-12,CUST-00454,PROD-6530,Headphones,Electronics,2,1019.51,0.0,2039.02,North America
ORD-002191,2024-02-12,CUST-00034,PROD-6530,Headphones,Electronics,2,1941.33,0.0,3882.66,North America
ORD-002535,2024-02-12,CUST-00237,PROD-1016,Laptop Pro,Electronics,1,1397.96,0.1,1258.16,Latin America
ORD-004655,2024-02-12,CUST-00965,PROD-6308,Smartwatch,Electronics,3,1919.47,0.0,5758.41,Middle East
ORD-004713,2024-02-12,CUST-00487,PROD-7557,Notebooks,Office Supplies,3,187.76,0.0,563.27,Latin America
ORD-003341,2024-02-12,CUST-00494,PROD-9042,Filing Cabinet,Furniture,1,903.68,0.05,858.5,North America
ORD-003388,2024-02-12,CUST-00446,PROD-0113,Analytics Platform,Software,2,515.25,0.0,1030.5,Europe
